id,speed
1873,34.32977
1874,48.138187
1875,47.473057
1876,47.831535
1877,44.591457
1878,23.059072
1879,19.719522
1880,11.359913
1881,48.44606
1882,49.20043
1883,47.553513
1884,47.9788
1885,15.661972
1886,22.04315
1887,20.142643
1888,17.888468
1889,20.770569
1890,48.142536
1891,17.412224
1892,25.887093
1893,24.483097
1894,17.947008
1895,11.90389
1896,48.21432
1897,48.912445
1898,19.227983
1899,17.86316
1900,12.942038
1901,24.911987
1902,40.112164
1903,49.87466
1904,45.242756
1905,15.914392
1906,20.342934
1907,18.637257
1908,20.011372
1909,15.88577
1910,24.727377
1911,46.909252
1912,45.405376
1913,25.493557
1914,22.605938
1915,23.324944
1916,19.399769
1917,17.289999
1918,31.428576
1919,40.496178
1920,37.88567
1921,47.68363
1922,43.329185
1923,38.571552
1924,39.78607
1925,41.66237
1926,43.684113
1927,45.23606
1928,44.594246
1929,47.82593
1930,30.723038
1931,15.45628
1932,20.941723
1933,18.127768
1934,19.340385
1935,18.982754
1936,43.978718
1937,39.49264
1938,41.191437
1939,47.09265
1940,46.30075
1941,44.24986
1942,30.142385
1943,14.777437
1944,24.830336
1945,23.793802
1946,16.982407
1947,23.688015
1948,44.081955
1949,42.677597
1950,49.351604
1951,47.59486
1952,45.46363
1953,31.303022
1954,19.38897
1955,18.900562
1956,19.186096
1957,15.675379
1958,11.528683
1959,41.091236
1960,47.597458
1961,48.58873
1962,47.364048
1963,47.440807
1964,45.220127
1965,24.794365
1966,17.941149
1967,43.287506
1968,41.36033
1969,49.345764
1970,44.891365
1971,17.222052
1972,18.052935
1973,19.468557
1974,18.427118
1975,12.802171
1976,22.134985
1977,38.92412
1978,50.79382
1979,49.48782
1980,50.438213
1981,48.80207
1982,42.123806
1983,28.51767
1984,24.738249
1985,23.557455
1986,19.741518
1987,19.641115
1988,37.575203
1989,44.83881
1990,46.336613
1991,46.76019
1992,46.073936
1993,42.17343
1994,40.124367
1995,39.78245
1996,39.420227
1997,40.59629
1998,47.49884
1999,30.683727
2000,19.773256
2001,20.887968
2002,21.30943
2003,14.186166
2004,23.679512
2005,43.168526
2006,42.72442
2007,47.595493
2008,15.12066
2009,18.73571
2010,23.972824
2011,17.362986
2012,12.422394
2013,16.15573
2014,21.711296
2015,19.122553
2016,20.1343
2017,13.445223
2018,37.268993
2019,40.34222
2020,43.152294
2021,47.78605
2022,47.421387
2023,47.636456
2024,23.622923
2025,19.585213
2026,19.958168
2027,17.523993
2028,13.775562
2029,42.920494
2030,37.272293
2031,40.96807
2032,46.514122
2033,44.526436
2034,21.928501
2035,18.16326
2036,16.73963
2037,18.065811
2038,10.478146
2039,50.545113
2040,49.434067
2041,50.207325
2042,27.667261
2043,26.582285
2044,18.174181
2045,19.968569
2046,41.976116
2047,40.15909
2048,36.14777
2049,39.298008
2050,36.510918
2051,42.41099
2052,34.413532
2053,47.264053
2054,47.5522
2055,44.92071
2056,18.38641
2057,22.880644
2058,20.775562
2059,17.182804
2060,20.40617
2061,14.830251
2062,11.973124
2063,46.770042
2064,47.776203
2065,46.714367
2066,17.478016
2067,24.153488
2068,16.741982
2069,18.428894
2070,11.359064
2071,36.249706
2072,39.095356
2073,42.46567
2074,48.587685
2075,28.710752
2076,14.312228
2077,17.319
2078,17.362923
2079,21.049757
2080,21.581146
2081,36.940033
2082,46.37393
2083,45.180862
2084,43.905613
2085,12.758484
2086,19.449463
2087,17.132807
2088,19.578718
2089,41.41104
2090,39.480515
2091,47.521225
2092,46.798107
2093,47.463818
2094,44.30229
2095,15.701645
2096,21.580614
2097,16.209625
2098,16.447048
2099,16.118177
2100,12.208649
2101,37.523384
2102,48.394527
2103,50.09401
2104,47.788857
2105,47.29423
2106,26.469946
2107,25.5942
2108,24.132418
2109,24.890955
2110,21.422571
2111,22.65019
2112,20.819868
2113,35.442665
2114,45.80067
2115,47.56608
2116,46.819942
2117,43.69117
2118,42.49675
2119,39.84095
2120,37.664074
2121,37.20386
2122,42.40028
2123,43.065315
2124,35.19969
2125,35.67875
2126,47.17411
2127,47.256294
2128,46.56194
2129,45.483963
2130,44.41263
2131,17.72393
2132,22.793783
2133,19.54077
2134,17.48156
2135,19.859526
2136,17.12389
2137,10.952352
2138,46.56165
2139,47.22501
2140,17.285929
2141,17.17722
2142,41.169025
2143,47.798115
2144,46.53371
2145,43.618046
2146,13.672971
2147,22.38646
2148,16.873608
2149,16.246613
2150,21.22622
2151,39.32474
2152,41.5832
2153,47.73122
2154,46.575897
2155,45.87206
2156,13.650531
2157,16.185312
2158,23.150776
2159,17.072016
2160,16.94026
2161,10.35744
2162,38.30302
2163,39.86402
2164,47.00791
2165,30.349787
2166,14.706335
2167,16.235659
2168,19.264708
2169,19.967611
2170,20.62273
2171,17.733772
2172,16.299452
2173,11.1379795
2174,42.70623
2175,35.588116
2176,38.282806
2177,48.426975
2178,48.485294
2179,49.24929
2180,22.361221
2181,18.144829
2182,22.801912
2183,21.382658
2184,18.980959
2185,31.5918
2186,39.188583
2187,36.12359
2188,44.862114
2189,44.246037
2190,44.258873
2191,44.280033
2192,43.85183
2193,42.489075
2194,41.59666
2195,40.15751
2196,36.929066
2197,36.80482
2198,37.184048
2199,34.57937
2200,35.981316
2201,41.721184
2202,48.177513
2203,47.04705
2204,45.93563
2205,14.693632
2206,19.580292
2207,11.7456255
2208,39.761536
2209,42.66338
2210,45.83384
2211,44.178226
2212,22.462393
2213,17.780745
2214,19.282795
2215,19.328064
2216,11.149579
2217,22.496105
2218,43.30132
2219,47.24611
2220,47.469093
2221,46.9616
2222,46.76149
2223,44.815414
2224,14.802576
2225,16.798191
2226,16.48879
2227,19.206814
2228,14.53629
2229,10.729032
2230,22.1241
2231,43.6588
2232,49.58497
2233,50.510826
2234,49.463486
2235,49.22758
2236,46.764957
2237,15.6839695
2238,18.672997
2239,25.174458
2240,14.789803
2241,25.408663
2242,40.782566
2243,46.274723
2244,47.30314
2245,45.671127
2246,46.04993
2247,45.42004
2248,42.94686
2249,29.816103
2250,11.982388
2251,18.244661
2252,20.078806
2253,14.352528
2254,16.929121
2255,15.346786
2256,9.145605
2257,20.213873
2258,34.62058
2259,36.457912
2260,48.696007
2261,49.58032
2262,48.17063
2263,25.905325
2264,20.377514
2265,19.492653
2266,35.297035
2267,48.760227
2268,47.765797
2269,39.379017
2270,41.48668
2271,39.480076
2272,37.488377
2273,40.904423
2274,43.16862
2275,45.49869
2276,39.715336
2277,38.27242
2278,49.394077
2279,48.61543
2280,49.19684
2281,48.937153
2282,28.858253
2283,27.497383
2284,23.649979
2285,19.794985
2286,21.120813
2287,18.042553
2288,12.9494
2289,39.806206
2290,47.116203
2291,26.501646
2292,15.278569
2293,17.54969
2294,20.580061
2295,17.593525
2296,17.973177
2297,45.48164
2298,38.57583
2299,47.396515
2300,45.91365
2301,22.433363
2302,20.02028
2303,16.119038
2304,18.275253
2305,11.217616
2306,9.685261
2307,37.583385
2308,41.75824
2309,47.66409
2310,46.670784
2311,47.377934
2312,47.097466
2313,43.969074
2314,26.41113
2315,46.956352
2316,47.50482
2317,46.109024
2318,24.7245
2319,15.605991
2320,21.669003
2321,20.500435
2322,18.913288
2323,11.275612
2324,20.061213
2325,36.93411
2326,47.305626
2327,48.424446
2328,47.853474
2329,47.045692
2330,46.484325
2331,38.74476
2332,24.617334
2333,24.526432
2334,19.331402
2335,19.17856
2336,14.953746
2337,39.198174
2338,33.38914
2339,34.913692
2340,48.0063
2341,39.982437
2342,37.529366
2343,41.674625
2344,38.76585
2345,45.465656
2346,49.03148
2347,49.432487
2348,16.479599
2349,25.34511
2350,22.917515
2351,17.63341
2352,23.215717
2353,39.720455
2354,47.71955
2355,48.246723
2356,46.9807
2357,44.348667
2358,16.115955
2359,23.268074
2360,19.343655
2361,17.053068
2362,18.54505
2363,13.672692
2364,10.126907
2365,35.445858
2366,47.213173
2367,47.22783
2368,46.677094
2369,43.622375
2370,25.244894
2371,16.740719
2372,35.360085
2373,42.438194
2374,47.399525
2375,47.063763
2376,13.522066
2377,22.69683
2378,20.584352
2379,17.07428
2380,10.052206
2381,36.113503
2382,40.789383
2383,46.72238
2384,46.03431
2385,43.35402
2386,12.220547
2387,20.877855
2388,19.221607
2389,33.00124
2390,49.76974
2391,50.98422
2392,49.985508
2393,26.787277
2394,27.98841
2395,21.196764
2396,22.852024
2397,17.495287
2398,47.54212
2399,48.282093
2400,47.82548
2401,39.32189
2402,40.687977
2403,40.880535
2404,38.667305
2405,34.691483
2406,41.90858
2407,43.9183
2408,35.47727
2409,51.310764
2410,50.099236
2411,30.60521
2412,19.505522
2413,27.545517
2414,20.416046
2415,22.477606
2416,13.351035
2417,40.921738
2418,49.427216
2419,48.016678
2420,22.736906
2421,22.286758
2422,45.744274
2423,44.610874
2424,11.825336
2425,14.404095
2426,17.152449
2427,17.064348
2428,14.359931
2429,15.253282
2430,9.716424
2431,8.051337
2432,41.72509
2433,47.9949
2434,47.44455
2435,26.560017
2436,16.879452
2437,22.715828
2438,22.549393
2439,18.405838
2440,14.684816
2441,43.526314
2442,46.583546
2443,46.200935
2444,45.532
2445,43.257515
2446,14.907238
2447,20.671696
2448,19.390663
2449,16.087158
2450,13.426617
2451,18.313282
2452,49.216137
2453,40.079407
2454,26.018858
2455,23.637177
2456,16.776777
2457,40.12979
2458,34.179977
2459,47.58769
2460,46.731125
2461,38.534004
2462,41.35297
2463,40.746193
2464,37.96721
2465,34.692726
2466,42.026844
2467,44.357784
2468,45.427567
2469,49.613102
2470,50.372192
2471,50.374516
2472,49.504932
2473,29.569967
2474,19.07167
2475,19.079163
2476,26.244738
2477,21.018354
2478,20.308947
2479,14.603059
2480,13.082489
2481,45.564503
2482,45.691883
2483,48.371265
2484,48.684624
2485,48.214672
2486,47.60517
2487,26.188297
2488,30.09209
2489,31.759916
2490,26.768845
2491,25.971672
2492,26.63794
2493,20.108452
2494,44.405502
2495,38.745743
2496,47.684265
2497,46.31647
2498,47.07158
2499,46.012074
2500,43.690132
2501,20.848589
2502,15.109499
2503,18.44547
2504,9.601417
2505,20.543127
2506,42.030476
2507,48.338757
2508,48.01871
2509,47.65961
2510,44.24021
2511,13.13448
2512,22.715702
2513,20.046982
2514,17.354628
2515,18.378515
2516,16.372078
2517,37.340458
2518,36.385525
2519,16.67073
2520,22.30772
2521,17.855602
2522,16.402046
2523,11.446831
2524,10.041143
2525,20.36107
2526,34.82177
2527,44.784363
2528,49.15856
2529,49.69266
2530,50.07669
2531,25.208971
2532,26.49436
2533,22.585852
2534,18.888226
2535,34.328773
2536,46.77543
2537,48.381214
2538,47.745113
2539,42.774532
2540,39.68488
2541,41.844418
2542,39.057484
2543,45.2309
2544,48.85226
2545,50.23622
2546,49.87991
2547,48.726555
2548,35.708122
2549,29.921144
2550,28.418694
2551,26.308102
2552,22.006
2553,32.28235
2554,45.166824
2555,46.178993
2556,48.499073
2557,49.63305
2558,48.26553
2559,48.82133
2560,45.996677
2561,28.16807
2562,15.080533
2563,18.355362
2564,24.624718
2565,17.586088
2566,18.590742
2567,40.42992
2568,47.628906
2569,45.23953
2570,17.550795
2571,24.882746
2572,18.98806
2573,16.889242
2574,13.189215
2575,48.049732
2576,27.122133
2577,14.580533
2578,12.272225
2579,44.24272
2580,41.34515
2581,48.195908
2582,47.866737
2583,48.270447
2584,47.42412
2585,45.552025
2586,17.290289
2587,23.62162
2588,17.847836
2589,21.786243
2590,18.078411
2591,45.3809
2592,37.04374
2593,46.82945
2594,46.108395
2595,45.25152
2596,23.06935
2597,21.787935
2598,23.393398
2599,19.982765
2600,18.534
2601,20.24008
2602,16.44072
2603,38.701744
2604,48.437077
2605,48.045826
2606,47.71082
2607,42.794903
2608,39.678562
2609,39.76812
2610,39.342937
2611,40.17188
2612,39.68816
2613,46.142456
2614,39.153133
2615,46.817825
2616,49.323265
2617,46.678574
2618,28.712288
2619,16.419815
2620,18.3696
2621,25.695972
2622,21.275234
2623,18.935116
2624,20.868479
2625,17.401937
2626,39.415146
2627,47.601517
2628,47.913197
2629,46.536346
2630,26.593086
2631,23.02491
2632,16.735962
2633,20.060349
2634,16.702316
2635,37.241337
2636,44.176502
2637,38.88911
2638,43.94201
2639,46.81657
2640,47.77746
2641,46.547745
2642,25.428371
2643,15.967031
2644,18.753693
2645,16.097721
2646,17.853104
2647,15.995313
2648,9.144502
2649,42.117954
2650,47.65839
2651,47.30581
2652,47.934395
2653,47.561203
2654,27.046053
2655,16.167622
2656,19.936304
2657,15.473677
2658,22.96876
2659,44.585773
2660,37.09169
2661,47.118816
2662,48.293034
2663,46.68992
2664,46.17836
2665,26.124208
2666,12.929564
2667,21.435251
2668,15.99626
2669,19.259588
2670,21.417233
2671,43.76048
2672,35.307285
2673,21.77546
2674,21.441378
2675,21.711143
2676,31.014456
2677,35.825222
2678,36.007572
2679,47.59314
2680,47.19562
2681,46.750786
2682,42.179344
2683,39.87504
2684,38.49741
2685,39.82073
2686,49.922943
2687,48.85591
2688,48.383133
2689,46.83596
2690,28.074778
2691,16.992554
2692,19.570564
2693,12.847213
2694,39.119335
2695,46.669003
2696,44.47204
2697,46.331116
2698,46.155724
2699,44.312862
2700,11.9354515
2701,14.664688
2702,16.052847
2703,19.075487
2704,36.41376
2705,42.07538
2706,49.42837
2707,46.0284
2708,30.492092
2709,35.49338
2710,24.459713
2711,27.558083
2712,26.368235
2713,25.512083
2714,19.440683
2715,45.60699
2716,48.030144
2717,48.43922
2718,28.203146
2719,17.663284
2720,21.506758
2721,18.38316
2722,20.065329
2723,15.949131
2724,12.601128
2725,23.074957
2726,38.071964
2727,48.644558
2728,48.68792
2729,45.524803
2730,21.82628
2731,17.760725
2732,11.715614
2733,21.709526
2734,36.14122
2735,49.19405
2736,50.269505
2737,49.089
2738,49.89779
2739,48.48799
2740,41.492195
2741,27.539738
2742,21.926386
2743,20.493439
2744,22.672665
2745,19.117538
2746,19.485716
2747,37.2184
2748,47.652374
2749,47.095825
2750,46.925533
2751,42.631897
2752,41.84391
2753,38.05767
2754,40.856617
2755,38.057796
2756,35.278324
2757,48.904633
2758,48.173332
2759,48.742462
2760,25.228548
2761,17.62931
2762,17.783936
2763,12.484762
2764,24.284925
2765,40.055668
2766,43.485714
2767,46.155037
2768,47.33396
2769,44.791706
2770,43.43009
2771,12.531822
2772,20.609688
2773,21.289684
2774,18.345
2775,22.120865
2776,36.08882
2777,43.39463
2778,42.550858
2779,47.362343
2780,46.77609
2781,47.113617
2782,47.286724
2783,44.479813
2784,25.711767
2785,14.769907
2786,20.62103
2787,17.456459
2788,16.157293
2789,10.023998
2790,22.078186
2791,37.162033
2792,43.499973
2793,39.517075
2794,43.074814
2795,48.070324
2796,46.528896
2797,17.6609
2798,22.753601
2799,23.93121
2800,19.609745
2801,18.185257
2802,20.19193
2803,15.175907
2804,22.697748
2805,37.252213
2806,47.795994
2807,48.797264
2808,47.154835
2809,27.457928
2810,15.937785
2811,21.669773
2812,16.323414
2813,14.490791
2814,22.066591
2815,43.090244
2816,38.5226
2817,47.5398
2818,25.05996
2819,25.933985
2820,21.008247
2821,18.926785
2822,33.644497
2823,40.95053
2824,37.08911
2825,44.75997
2826,47.303253
2827,46.644657
2828,47.208633
2829,41.68188
2830,37.996986
2831,40.610172
2832,37.81029
2833,38.41863
2834,37.871586
2835,34.468876
2836,37.72933
2837,47.928764
2838,47.0923
2839,15.989934
2840,24.63222
2841,22.540888
2842,21.995361
2843,18.696886
2844,20.456078
2845,14.536258
2846,38.15991
2847,43.15136
2848,47.342926
2849,46.573044
2850,47.698112
2851,47.15253
2852,46.025692
2853,44.074024
2854,22.164955
2855,19.347137
2856,43.91422
2857,38.03127
2858,42.038494
2859,48.134968
2860,26.837963
2861,13.841354
2862,16.53372
2863,22.291632
2864,18.415516
2865,9.82357
2866,22.135796
2867,36.748688
2868,44.21995
2869,40.17373
2870,19.410992
2871,18.853127
2872,20.040346
2873,15.469879
2874,13.213824
2875,36.905792
2876,47.924385
2877,48.251682
2878,47.124363
2879,47.957516
2880,27.14788
2881,16.2099
2882,17.482
2883,18.375927
2884,17.052477
2885,15.510559
2886,12.745683
2887,44.082157
2888,38.720795
2889,48.54424
2890,47.318207
2891,46.24384
2892,39.592323
2893,22.58042
2894,23.39091
2895,20.80551
2896,15.968409
2897,20.145603
2898,31.342056
2899,41.805035
2900,34.43708
2901,47.71654
2902,47.58882
2903,39.648117
2904,38.342937
2905,40.72004
2906,40.880337
2907,40.43255
2908,44.000126
2909,38.66202
2910,36.96975
2911,47.809685
2912,47.403954
2913,27.79191
2914,17.148466
2915,25.598753
2916,21.008556
2917,24.331041
2918,40.102764
2919,43.392784
2920,46.215744
2921,47.723053
2922,46.187946
2923,22.902882
2924,18.415844
2925,18.648266
2926,17.034332
2927,11.417782
2928,10.746463
2929,38.420097
2930,48.21536
2931,47.25189
2932,14.275543
2933,17.08572
2934,18.454906
2935,17.974197
2936,16.686127
2937,10.483157
2938,45.577675
2939,40.30794
2940,46.80191
2941,46.75135
2942,45.798874
2943,14.591496
2944,19.754648
2945,21.945885
2946,10.627293
2947,21.816238
2948,43.60391
2949,36.153545
2950,40.47884
2951,48.68084
2952,44.7575
2953,27.27134
2954,16.174044
2955,22.10323
2956,18.250864
2957,17.526356
2958,18.762634
2959,21.42905
2960,44.547344
2961,38.54657
2962,47.93179
2963,49.586246
2964,39.36089
2965,25.54398
2966,23.049534
2967,22.45224
2968,26.789299
2969,20.635746
2970,18.679525
2971,31.783081
2972,45.9086
2973,48.266727
2974,47.578472
2975,42.419903
2976,39.423492
2977,34.275143
2978,45.835827
2979,23.713648
2980,19.753994
2981,17.441381
2982,18.609354
2983,12.965812
2984,11.292461
2985,44.88472
2986,46.61986
2987,45.620655
2988,46.581955
2989,43.150024
2990,13.036881
2991,16.27605
2992,22.875511
2993,23.898449
2994,18.328661
2995,12.398755
2996,20.873507
2997,43.6629
2998,42.79919
2999,47.36161
3000,46.265625
3001,46.13389
3002,23.158777
3003,16.989933
3004,15.822828
3005,9.551548
3006,39.132294
3007,41.727016
3008,47.074657
3009,45.176308
3010,18.926348
3011,20.090282
3012,23.366991
3013,38.74167
3014,44.610847
3015,35.9647
3016,47.557465
3017,25.540436
3018,20.148193
3019,15.757021
3020,15.910053
3021,9.913185
3022,20.779549
3023,33.595
3024,46.72429
3025,38.863117
3026,19.810211
3027,15.278217
3028,20.42956
3029,20.429663
3030,17.895374
3031,33.064278
3032,45.28212
3033,47.42014
3034,47.260113
3035,47.769253
3036,42.45785
3037,38.839664
3038,37.647396
3039,39.84531
3040,39.583282
3041,39.03743
3042,34.183464
3043,42.66523
3044,44.002354
3045,44.459892
3046,48.379112
3047,48.33704
3048,45.261387
3049,15.396734
3050,24.51936
3051,19.98561
3052,19.147305
3053,17.657082
3054,17.022259
3055,13.821834
3056,44.973473
3057,47.347584
3058,47.931488
3059,46.41341
3060,47.858955
3061,16.781273
3062,24.053387
3063,18.14316
3064,17.098568
3065,20.10449
3066,16.215717
3067,11.7290535
3068,43.389927
3069,38.223885
3070,48.125233
3071,47.67152
3072,47.58751
3073,46.49188
3074,26.653685
3075,21.977585
3076,23.280567
3077,17.276814
3078,17.594337
3079,18.929266
3080,10.115561
3081,36.831318
3082,44.581844
3083,42.441177
3084,48.21508
3085,47.213764
3086,48.009415
3087,26.221703
3088,16.225441
3089,21.159298
3090,24.229074
3091,17.864126
3092,18.466076
3093,15.416035
3094,38.886635
3095,36.384045
3096,48.90044
3097,46.68362
3098,26.912756
3099,20.12596
3100,23.342215
3101,17.36338
3102,17.598759
3103,18.792366
3104,11.783628
3105,38.241013
3106,38.507843
3107,48.575336
3108,48.073902
3109,47.98382
3110,24.42753
3111,21.629095
3112,18.327877
3113,21.17927
3114,32.62558
3115,36.22956
3116,46.945606
3117,47.467796
3118,41.993652
3119,39.250713
3120,39.631233
3121,40.477726
3122,40.58279
3123,40.576504
3124,39.816917
3125,34.76537
3126,36.90122
3127,36.055916
3128,44.60678
3129,48.21783
3130,48.57065
3131,47.015797
3132,47.195057
3133,28.07832
3134,15.579473
3135,16.622547
3136,24.400063
3137,24.228432
3138,17.162895
3139,11.670464
3140,46.264576
3141,24.544367
3142,18.162867
3143,18.016003
3144,12.912966
3145,11.730923
3146,46.296955
3147,46.31831
3148,44.960163
3149,43.156227
3150,12.796083
3151,10.339458
3152,37.094204
3153,43.235176
3154,47.376175
3155,46.953842
3156,13.7113285
3157,23.347282
3158,16.976212
3159,17.930637
3160,14.922887
3161,47.887493
3162,44.55131
3163,26.691404
3164,14.028482
3165,22.63955
3166,17.419777
3167,19.754667
3168,17.833054
3169,11.449557
3170,22.22669
3171,34.523674
3172,48.577995
3173,48.82787
3174,48.53415
3175,28.853182
3176,25.857206
3177,20.407934
3178,17.02315
3179,19.313744
3180,20.48429
3181,20.354042
3182,18.085987
3183,41.927914
3184,32.863396
3185,33.701984
3186,45.691223
3187,47.86071
3188,48.039864
3189,47.54303
3190,47.098797
3191,44.05448
3192,41.209312
3193,41.020996
3194,41.383694
3195,39.2486
3196,45.061916
3197,48.25148
3198,48.634453
3199,47.807846
3200,48.088314
3201,45.50566
3202,31.133183
3203,17.464056
3204,17.382483
3205,15.977073
3206,12.237472
3207,39.70091
3208,46.004555
3209,38.68836
3210,48.42495
3211,46.579098
3212,47.673466
3213,46.406204
3214,44.59387
3215,17.897392
3216,23.809704
3217,17.635328
3218,38.646126
3219,37.02501
3220,41.58042
3221,48.00252
3222,46.65388
3223,46.819046
3224,23.697706
3225,23.71051
3226,18.762815
3227,11.6531925
3228,37.47045
3229,38.572315
3230,41.170135
3231,47.958515
3232,46.963024
3233,47.222836
3234,46.236195
3235,22.331247
3236,18.957117
3237,18.237286
3238,19.136332
3239,9.507037
3240,22.405132
3241,43.437183
3242,47.62223
3243,47.646645
3244,28.638836
3245,15.546644
3246,17.026602
3247,22.238878
3248,22.667656
3249,16.453566
3250,16.597765
3251,17.009895
3252,21.230177
3253,37.213345
3254,31.636923
3255,36.890804
3256,47.217663
3257,46.463444
3258,22.467722
3259,23.737326
3260,17.7
3261,17.064157
3262,40.239204
3263,39.300926
3264,33.15726
3265,45.253
3266,47.430367
3267,39.408905
3268,38.72501
3269,40.192616
3270,39.30017
3271,37.08182
3272,44.2116
3273,46.69035
3274,45.532722
3275,17.540983
3276,24.098679
3277,18.287106
3278,12.155777
3279,21.384693
3280,38.309525
3281,47.131504
3282,47.93375
3283,46.274364
3284,27.052355
3285,22.579744
3286,18.032248
3287,17.4339
3288,16.285187
3289,18.47213
3290,12.7413225
3291,9.739855
3292,37.34756
3293,44.362175
3294,36.701874
3295,41.65724
3296,46.33011
3297,46.576054
3298,43.368595
3299,23.70879
3300,17.0362
3301,15.07137
3302,48.769516
3303,47.490784
3304,47.768364
3305,47.903038
3306,28.39087
3307,15.782728
3308,19.284136
3309,19.433632
3310,18.846977
3311,12.090661
3312,20.63718
3313,35.112347
3314,47.144142
3315,47.44728
3316,46.12232
3317,43.79933
3318,29.131277
3319,14.761705
3320,16.191713
3321,22.78308
3322,22.707005
3323,16.57092
3324,16.399727
3325,14.108247
3326,9.276241
3327,19.373291
3328,36.29088
3329,43.600986
3330,46.13956
3331,45.519283
3332,23.769194
3333,24.417452
3334,45.17545
3335,46.64149
3336,47.168766
3337,46.267406
3338,42.608765
3339,39.900784
3340,34.680088
3341,38.878784
3342,37.80303
3343,41.716003
3344,34.184296
3345,44.01427
3346,47.237072
3347,47.70304
3348,46.698925
3349,44.93963
3350,29.896727
3351,18.224321
3352,19.066471
3353,17.062151
3354,13.048225
3355,23.391981
3356,38.306637
3357,44.832054
3358,47.94783
3359,49.028137
3360,28.847113
3361,23.155746
3362,23.73555
3363,17.088402
3364,12.960817
3365,22.2257
3366,40.79951
3367,46.69199
3368,44.114292
3369,28.138563
3370,16.247772
3371,35.939346
3372,41.643192
3373,47.46396
3374,47.79534
3375,47.251694
3376,46.23726
3377,29.41897
3378,15.985563
3379,18.352798
3380,24.024431
3381,18.49152
3382,18.527924
3383,18.469742
3384,10.418545
3385,22.690336
3386,38.97084
3387,46.143906
3388,29.752777
3389,20.952488
3390,10.05318
3391,19.234266
3392,35.628605
3393,48.145454
3394,49.780445
3395,49.060703
3396,46.964478
3397,24.40466
3398,25.064487
3399,20.80986
3400,20.382534
3401,19.86819
3402,17.531656
3403,18.63246
3404,32.80119
3405,46.25512
3406,48.438572
3407,48.655552
3408,47.79217
3409,47.855736
3410,44.12839
3411,41.792007
3412,39.31909
3413,41.252045
3414,33.735092
3415,49.5665
3416,47.91866
3417,19.821669
3418,26.486332
3419,21.909328
3420,20.295835
3421,14.748393
3422,13.358449
3423,41.267204
3424,49.33078
3425,49.419323
3426,48.722466
3427,46.41282
3428,27.563913
3429,31.37341
3430,32.8191
3431,26.75921
3432,26.109657
3433,20.386486
3434,19.884815
3435,32.000538
3436,44.63468
3437,48.28326
3438,49.935883
3439,48.198456
3440,48.14726
3441,30.223824
3442,25.162
3443,25.44703
3444,20.410574
3445,17.48471
3446,29.951633
3447,44.26822
3448,50.049206
3449,48.818634
3450,49.23265
3451,49.256947
3452,45.700428
3453,32.37798
3454,25.731781
3455,20.937876
3456,19.723475
3457,18.499905
3458,11.722115
3459,46.104877
3460,49.708355
3461,49.31482
3462,48.503727
3463,47.778156
3464,16.822088
3465,18.317942
3466,18.352066
3467,18.68631
3468,12.070881
3469,33.707134
3470,50.806854
3471,44.256325
3472,26.115395
3473,21.166265
3474,22.970007
3475,23.476904
3476,34.71654
3477,42.193546
3478,34.3678
3479,48.41161
3480,50.798862
3481,50.47103
3482,50.01577
3483,49.657677
3484,49.218525
3485,46.123913
3486,42.978313
3487,43.83908
3488,42.191456
3489,39.78495
3490,37.4654
3491,49.040314
3492,46.243362
3493,49.17371
3494,47.83906
3495,45.90491
3496,24.280956
3497,20.996655
3498,18.08316
3499,14.418354
3500,22.882654
3501,45.754627
3502,39.45234
3503,42.42089
